nohup: ignoring input
INFO:root:
CUDNN VERSION: 8500
INFO:root:Loading train dataset
INFO:root:Avaliable images: 60000
INFO:root:Running on 10000 images
INFO:root:building database...
PID:  2346548
  0%|          | 0/10000 [00:00<?, ?it/s]
  5%|5         | 519/10000 [00:00<00:01, 5188.62it/s]
 10%|#         | 1038/10000 [00:00<00:01, 5185.25it/s]
 16%|#5        | 1584/10000 [00:00<00:01, 5310.22it/s]
 21%|##1       | 2117/10000 [00:00<00:01, 5317.26it/s]
 27%|##6       | 2673/10000 [00:00<00:01, 5403.78it/s]
 32%|###2      | 3234/10000 [00:00<00:01, 5472.74it/s]
 38%|###7      | 3782/10000 [00:00<00:01, 5434.06it/s]
 43%|####3     | 4332/10000 [00:00<00:01, 5452.46it/s]
 49%|####8     | 4878/10000 [00:00<00:00, 5394.46it/s]
 54%|#####4    | 5418/10000 [00:01<00:01, 4343.87it/s]
 59%|#####9    | 5925/10000 [00:01<00:00, 4530.12it/s]
 65%|######4   | 6470/10000 [00:01<00:00, 4778.99it/s]
 70%|#######   | 7009/10000 [00:01<00:00, 4947.61it/s]
 75%|#######5  | 7540/10000 [00:01<00:00, 5047.98it/s]
 81%|########  | 8065/10000 [00:01<00:00, 5102.65it/s]
 86%|########5 | 8587/10000 [00:01<00:00, 5136.60it/s]
 91%|#########1| 9138/10000 [00:01<00:00, 5246.20it/s]
 97%|#########6| 9679/10000 [00:01<00:00, 5292.14it/s]
100%|##########| 10000/10000 [00:01<00:00, 5132.37it/s]
INFO:root:database build finish
INFO:root:Using MUNIT output from /mnt/raid/home/eyal_michaeli/git/imaginaire/logs/2023_0421_1405_28_ampO1_lower_LR/inference_cp_400k_style_std_1.5_on_new_10k/
INFO:root:Loading validation dataset
INFO:root:Avaliable images: 10000
INFO:root:Running on 3300 images
INFO:root:building database...
  0%|          | 0/3300 [00:00<?, ?it/s]
 16%|#5        | 520/3300 [00:00<00:00, 5194.21it/s]
 32%|###2      | 1069/3300 [00:00<00:00, 5361.99it/s]
 49%|####8     | 1606/3300 [00:00<00:00, 5300.14it/s]
 66%|######6   | 2192/3300 [00:00<00:00, 5514.20it/s]
 83%|########3 | 2744/3300 [00:00<00:00, 5423.52it/s]
100%|#########9| 3287/3300 [00:00<00:00, 5412.31it/s]
100%|##########| 3300/3300 [00:00<00:00, 5392.93it/s]
INFO:root:database build finish
INFO:root:Not using MUNIT output
INFO:root:[Warning] Ignoring Error(s) in loading state_dict for HybridNetsBackbone:
	size mismatch for classifier.header.pointwise_conv.conv.weight: copying a param with shape torch.Size([9, 160, 1, 1]) from checkpoint, the shape in current model is torch.Size([36, 160, 1, 1]).
	size mismatch for classifier.header.pointwise_conv.conv.bias: copying a param with shape torch.Size([9]) from checkpoint, the shape in current model is torch.Size([36]).
INFO:root:[Warning] Don't panic if you see this, this might be because you load a pretrained weights with different number of classes. The rest of the weights should be loaded already.
INFO:root:[Info] Successfully!!!
INFO:root:Epoch 1/50
  0%|          | 0/625 [00:00<?, ?it/s]
  0%|          | 1/625 [00:21<3:45:29, 21.68s/it]
 65%|######5   | 408/625 [13:16<02:25,  1.49it/s]
 65%|######5   | 409/625 [13:25<11:20,  3.15s/it]
 66%|######5   | 410/625 [13:27<09:40,  2.70s/it]
 66%|######5   | 411/625 [13:30<09:59,  2.80s/it]
 66%|######5   | 412/625 [13:31<07:26,  2.09s/it]
 66%|######6   | 413/625 [13:31<05:35,  1.58s/it]
 66%|######6   | 414/625 [13:31<04:17,  1.22s/it]
 66%|######6   | 415/625 [13:32<03:22,  1.04it/s]
 67%|######6   | 416/625 [13:32<02:49,  1.23it/s]
 67%|######6   | 417/625 [13:41<11:02,  3.19s/it]
 67%|######6   | 418/625 [13:43<09:46,  2.83s/it]
 67%|######7   | 419/625 [13:46<09:41,  2.83s/it]
 67%|######7   | 420/625 [13:46<07:11,  2.10s/it]
 67%|######7   | 421/625 [13:46<05:24,  1.59s/it]
 68%|######7   | 422/625 [13:47<04:14,  1.25s/it]
 68%|######7   | 423/625 [13:47<03:22,  1.00s/it]
 68%|######7   | 424/625 [13:48<02:46,  1.21it/s]
 68%|######8   | 425/625 [13:56<10:30,  3.15s/it]INFO:root:Step: 22300. Epoch: 36/50. Iteration: 426/625. Cls loss: 373.338. Reg loss: 2.375. Seg loss: 0.264. Total loss: 375.977

 68%|######8   | 426/625 [13:59<09:31,  2.87s/it]
 68%|######8   | 427/625 [14:01<09:22,  2.84s/it]
 68%|######8   | 428/625 [14:02<07:02,  2.14s/it]
 69%|######8   | 429/625 [14:02<05:17,  1.62s/it]
 69%|######8   | 430/625 [14:03<04:01,  1.24s/it]
 69%|######8   | 431/625 [14:03<03:10,  1.02it/s]
 69%|######9   | 432/625 [14:03<02:35,  1.24it/s]
 69%|######9   | 433/625 [14:12<10:28,  3.27s/it]
 69%|######9   | 434/625 [14:14<08:36,  2.70s/it]
 70%|######9   | 435/625 [14:17<08:47,  2.78s/it]
 70%|######9   | 436/625 [14:17<06:29,  2.06s/it]
 70%|######9   | 437/625 [14:17<04:51,  1.55s/it]
 70%|#######   | 438/625 [14:18<03:51,  1.24s/it]
 70%|#######   | 439/625 [14:18<03:05,  1.00it/s]
 70%|#######   | 440/625 [14:19<02:31,  1.22it/s]
 71%|#######   | 441/625 [14:28<09:57,  3.25s/it]
 71%|#######   | 442/625 [14:29<08:16,  2.71s/it]
 71%|#######   | 443/625 [14:32<08:29,  2.80s/it]
 71%|#######1  | 444/625 [14:33<06:21,  2.11s/it]
 71%|#######1  | 445/625 [14:33<04:47,  1.59s/it]
 71%|#######1  | 446/625 [14:34<03:42,  1.24s/it]
 72%|#######1  | 447/625 [14:34<02:55,  1.01it/s]
 72%|#######1  | 448/625 [14:34<02:28,  1.20it/s]
 72%|#######1  | 449/625 [14:44<09:47,  3.34s/it]
 72%|#######2  | 450/625 [14:45<08:14,  2.82s/it]
 72%|#######2  | 451/625 [14:48<07:50,  2.70s/it]
 72%|#######2  | 452/625 [14:48<05:47,  2.01s/it]
 72%|#######2  | 453/625 [14:48<04:21,  1.52s/it]
 73%|#######2  | 454/625 [14:49<03:19,  1.17s/it]
 73%|#######2  | 455/625 [14:49<02:42,  1.04it/s]
 73%|#######2  | 456/625 [14:50<02:12,  1.28it/s]
 73%|#######3  | 457/625 [14:59<09:34,  3.42s/it]
 73%|#######3  | 458/625 [15:01<08:09,  2.93s/it]
 73%|#######3  | 459/625 [15:03<07:44,  2.80s/it]
 74%|#######3  | 460/625 [15:04<05:42,  2.08s/it]
 74%|#######3  | 461/625 [15:04<04:18,  1.57s/it]
 74%|#######3  | 462/625 [15:05<03:20,  1.23s/it]
 74%|#######4  | 463/625 [15:05<02:44,  1.02s/it]
 74%|#######4  | 464/625 [15:06<02:15,  1.19it/s]
 74%|#######4  | 465/625 [15:14<08:34,  3.21s/it]
 75%|#######4  | 466/625 [15:17<07:51,  2.96s/it]
 75%|#######4  | 467/625 [15:19<06:53,  2.62s/it]
 75%|#######4  | 468/625 [15:19<05:04,  1.94s/it]
 75%|#######5  | 469/625 [15:19<03:51,  1.49s/it]
 75%|#######5  | 470/625 [15:20<03:00,  1.16s/it]
 75%|#######5  | 471/625 [15:20<02:23,  1.08it/s]
 76%|#######5  | 472/625 [15:21<01:56,  1.31it/s]
 76%|#######5  | 473/625 [15:30<08:45,  3.46s/it]
 76%|#######5  | 474/625 [15:32<07:35,  3.02s/it]
 76%|#######6  | 475/625 [15:34<06:50,  2.74s/it]
 76%|#######6  | 476/625 [15:35<05:02,  2.03s/it]
 76%|#######6  | 477/625 [15:35<03:47,  1.54s/it]
 76%|#######6  | 478/625 [15:36<02:59,  1.22s/it]
 77%|#######6  | 479/625 [15:36<02:21,  1.03it/s]
 77%|#######6  | 480/625 [15:36<01:54,  1.27it/s]
 77%|#######6  | 481/625 [15:46<08:11,  3.41s/it]
 77%|#######7  | 482/625 [15:48<07:09,  3.00s/it]
 77%|#######7  | 483/625 [15:50<06:08,  2.60s/it]
 77%|#######7  | 484/625 [15:50<04:36,  1.96s/it]
 78%|#######7  | 485/625 [15:50<03:27,  1.48s/it]
 78%|#######7  | 486/625 [15:51<02:49,  1.22s/it]
 78%|#######7  | 487/625 [15:51<02:14,  1.03it/s]
 78%|#######8  | 488/625 [15:52<01:51,  1.23it/s]
 78%|#######8  | 489/625 [16:01<07:40,  3.39s/it]
 78%|#######8  | 490/625 [16:04<06:54,  3.07s/it]
 79%|#######8  | 491/625 [16:05<05:47,  2.59s/it]
 79%|#######8  | 492/625 [16:05<04:14,  1.91s/it]
 79%|#######8  | 493/625 [16:06<03:12,  1.45s/it]
 79%|#######9  | 494/625 [16:07<02:50,  1.30s/it]
 79%|#######9  | 495/625 [16:07<02:14,  1.04s/it]
 79%|#######9  | 496/625 [16:08<01:49,  1.18it/s]
 80%|#######9  | 497/625 [16:18<07:39,  3.59s/it]
 80%|#######9  | 498/625 [16:19<06:28,  3.06s/it]
 80%|#######9  | 499/625 [16:21<05:19,  2.53s/it]
 80%|########  | 500/625 [16:21<03:54,  1.88s/it]
 80%|########  | 501/625 [16:21<02:56,  1.42s/it]
 80%|########  | 502/625 [16:22<02:31,  1.23s/it]
 80%|########  | 503/625 [16:23<01:59,  1.02it/s]
 81%|########  | 504/625 [16:23<01:40,  1.21it/s]
 81%|########  | 505/625 [16:33<07:11,  3.60s/it]
 81%|########  | 506/625 [16:35<05:57,  3.00s/it]
 81%|########1 | 507/625 [16:36<04:59,  2.54s/it]
 81%|########1 | 508/625 [16:36<03:38,  1.87s/it]
 81%|########1 | 509/625 [16:37<02:43,  1.41s/it]
 82%|########1 | 510/625 [16:37<02:05,  1.09s/it]
 82%|########1 | 511/625 [16:38<01:43,  1.10it/s]
 82%|########1 | 512/625 [16:38<01:24,  1.34it/s]
 82%|########2 | 513/625 [16:49<07:03,  3.78s/it]
 82%|########2 | 514/625 [16:51<05:55,  3.20s/it]
 82%|########2 | 515/625 [16:52<04:47,  2.61s/it]
 83%|########2 | 516/625 [16:52<03:30,  1.94s/it]
 83%|########2 | 517/625 [16:53<02:39,  1.48s/it]
 83%|########2 | 518/625 [16:53<02:04,  1.17s/it]
 83%|########3 | 519/625 [16:53<01:37,  1.08it/s]
 83%|########3 | 520/625 [16:54<01:21,  1.28it/s]
 83%|########3 | 521/625 [17:05<06:26,  3.72s/it]
 84%|########3 | 522/625 [17:07<05:32,  3.22s/it]
 84%|########3 | 523/625 [17:07<04:14,  2.50s/it]
 84%|########3 | 524/625 [17:08<03:10,  1.89s/it]
 84%|########4 | 525/625 [17:08<02:25,  1.46s/it]INFO:root:Step: 22400. Epoch: 36/50. Iteration: 526/625. Cls loss: 403.321. Reg loss: 2.970. Seg loss: 0.282. Total loss: 406.573

 84%|########4 | 526/625 [17:09<01:51,  1.12s/it]
 84%|########4 | 527/625 [17:09<01:27,  1.11it/s]
 84%|########4 | 528/625 [17:09<01:11,  1.36it/s]
 85%|########4 | 529/625 [17:20<05:50,  3.65s/it]
 85%|########4 | 530/625 [17:22<05:04,  3.20s/it]
 85%|########4 | 531/625 [17:23<03:59,  2.54s/it]
 85%|########5 | 532/625 [17:23<02:55,  1.88s/it]
 85%|########5 | 533/625 [17:24<02:11,  1.43s/it]
 85%|########5 | 534/625 [17:24<01:44,  1.14s/it]
 86%|########5 | 535/625 [17:25<01:24,  1.06it/s]
 86%|########5 | 536/625 [17:25<01:08,  1.30it/s]
 86%|########5 | 537/625 [17:35<05:20,  3.64s/it]
 86%|########6 | 538/625 [17:37<04:34,  3.16s/it]
 86%|########6 | 539/625 [17:38<03:37,  2.52s/it]
 86%|########6 | 540/625 [17:39<02:41,  1.91s/it]
 87%|########6 | 541/625 [17:39<02:01,  1.44s/it]
 87%|########6 | 542/625 [17:40<01:32,  1.11s/it]
 87%|########6 | 543/625 [17:40<01:12,  1.14it/s]
 87%|########7 | 544/625 [17:40<00:59,  1.35it/s]
 87%|########7 | 545/625 [17:51<05:02,  3.78s/it]
 87%|########7 | 546/625 [17:53<04:11,  3.18s/it]
 88%|########7 | 547/625 [17:54<03:12,  2.47s/it]
 88%|########7 | 548/625 [17:54<02:20,  1.83s/it]
 88%|########7 | 549/625 [17:55<01:46,  1.40s/it]
 88%|########8 | 550/625 [17:55<01:23,  1.12s/it]
 88%|########8 | 551/625 [17:55<01:06,  1.11it/s]
 88%|########8 | 552/625 [17:56<00:55,  1.32it/s]
 88%|########8 | 553/625 [18:06<04:28,  3.73s/it]
 89%|########8 | 554/625 [18:09<03:52,  3.27s/it]
 89%|########8 | 555/625 [18:09<02:50,  2.43s/it]
 89%|########8 | 556/625 [18:10<02:05,  1.82s/it]
 89%|########9 | 557/625 [18:10<01:35,  1.40s/it]
 89%|########9 | 558/625 [18:10<01:13,  1.09s/it]
 89%|########9 | 559/625 [18:11<01:00,  1.09it/s]
 90%|########9 | 560/625 [18:11<00:50,  1.28it/s]
 90%|########9 | 561/625 [18:22<04:06,  3.86s/it]
 90%|########9 | 562/625 [18:25<03:32,  3.37s/it]
 90%|######### | 563/625 [18:25<02:33,  2.47s/it]
 90%|######### | 564/625 [18:25<01:52,  1.84s/it]
 90%|######### | 565/625 [18:26<01:24,  1.40s/it]
 91%|######### | 566/625 [18:26<01:05,  1.10s/it]
 91%|######### | 567/625 [18:26<00:51,  1.12it/s]
 91%|######### | 568/625 [18:27<00:42,  1.33it/s]
 91%|#########1| 569/625 [18:38<03:34,  3.84s/it]
 91%|#########1| 570/625 [18:40<03:02,  3.33s/it]
 91%|#########1| 571/625 [18:40<02:11,  2.43s/it]
 92%|#########1| 572/625 [18:41<01:35,  1.79s/it]
 92%|#########1| 573/625 [18:41<01:11,  1.38s/it]
 92%|#########1| 574/625 [18:42<00:56,  1.10s/it]
 92%|#########2| 575/625 [18:42<00:44,  1.11it/s]
 92%|#########2| 576/625 [18:42<00:37,  1.32it/s]
 92%|#########2| 577/625 [18:54<03:06,  3.88s/it]
 92%|#########2| 578/625 [18:55<02:31,  3.23s/it]
 93%|#########2| 579/625 [18:56<01:49,  2.39s/it]
 93%|#########2| 580/625 [18:56<01:20,  1.80s/it]
 93%|#########2| 581/625 [18:57<01:00,  1.37s/it]
 93%|#########3| 582/625 [18:57<00:46,  1.08s/it]
 93%|#########3| 583/625 [18:57<00:37,  1.13it/s]
 93%|#########3| 584/625 [18:58<00:30,  1.35it/s]
 94%|#########3| 585/625 [19:07<02:11,  3.28s/it]
 94%|#########3| 586/625 [19:08<01:39,  2.55s/it]
 94%|#########3| 587/625 [19:08<01:12,  1.91s/it]
 94%|#########4| 588/625 [19:09<00:54,  1.46s/it]
 94%|#########4| 589/625 [19:09<00:41,  1.14s/it]
 94%|#########4| 590/625 [19:09<00:32,  1.08it/s]
 95%|#########4| 591/625 [19:10<00:26,  1.26it/s]
 95%|#########4| 592/625 [19:10<00:22,  1.46it/s]
 95%|#########4| 593/625 [19:22<02:11,  4.10s/it]
 95%|#########5| 594/625 [19:24<01:39,  3.23s/it]
 95%|#########5| 595/625 [19:24<01:11,  2.39s/it]
 95%|#########5| 596/625 [19:25<00:52,  1.81s/it]
 96%|#########5| 597/625 [19:25<00:39,  1.40s/it]
 96%|#########5| 598/625 [19:25<00:29,  1.10s/it]
 96%|#########5| 599/625 [19:26<00:23,  1.13it/s]
 96%|#########6| 600/625 [19:26<00:19,  1.31it/s]
 96%|#########6| 601/625 [19:39<01:41,  4.24s/it]
 96%|#########6| 602/625 [19:40<01:20,  3.49s/it]
 96%|#########6| 603/625 [19:41<00:57,  2.59s/it]
 97%|#########6| 604/625 [19:41<00:40,  1.94s/it]
 97%|#########6| 605/625 [19:42<00:29,  1.49s/it]
 97%|#########6| 606/625 [19:42<00:21,  1.16s/it]
 97%|#########7| 607/625 [19:43<00:16,  1.06it/s]
 97%|#########7| 608/625 [19:43<00:13,  1.27it/s]
 97%|#########7| 609/625 [19:55<01:04,  4.06s/it]
 98%|#########7| 610/625 [19:57<00:51,  3.43s/it]
 98%|#########7| 611/625 [19:57<00:35,  2.52s/it]
 98%|#########7| 612/625 [19:57<00:24,  1.90s/it]
 98%|#########8| 613/625 [19:58<00:17,  1.44s/it]
 98%|#########8| 614/625 [19:58<00:12,  1.11s/it]
 98%|#########8| 615/625 [19:59<00:08,  1.12it/s]
 99%|#########8| 616/625 [19:59<00:06,  1.30it/s]
 99%|#########8| 617/625 [20:10<00:31,  3.92s/it]
 99%|#########8| 618/625 [20:13<00:23,  3.41s/it]
 99%|#########9| 619/625 [20:13<00:15,  2.50s/it]
 99%|#########9| 620/625 [20:13<00:09,  1.89s/it]
 99%|#########9| 621/625 [20:14<00:05,  1.45s/it]
100%|#########9| 622/625 [20:14<00:03,  1.13s/it]
100%|#########9| 623/625 [20:15<00:01,  1.11it/s]
100%|#########9| 624/625 [20:15<00:00,  1.34it/s]INFO:root:Saved checkpoint to: ./logs/onlybdd10k_FT_v0_bs_16_with_MUNIT_5_outputs/2023_0504_0918_42/checkpoints/hybridnets-d3_35_22500.pth

100%|##########| 625/625 [20:22<00:00,  2.76s/it]
100%|##########| 625/625 [20:24<00:00,  1.96s/it]
INFO:root:Validating...

  0%|          | 0/207 [00:00<?, ?it/s]
  0%|          | 1/207 [00:18<1:04:47, 18.87s/it]
  1%|          | 2/207 [00:22<34:38, 10.14s/it]  
  1%|1         | 3/207 [00:27<25:34,  7.52s/it]
  2%|1         | 4/207 [00:31<20:40,  6.11s/it]
  2%|2         | 5/207 [00:35<18:06,  5.38s/it]
  3%|2         | 6/207 [00:39<16:22,  4.89s/it]
  3%|3         | 7/207 [00:43<15:20,  4.60s/it]
  4%|3         | 8/207 [00:46<14:14,  4.29s/it]
  4%|4         | 9/207 [00:50<13:40,  4.14s/it]
  5%|4         | 10/207 [00:54<13:12,  4.02s/it]
  5%|5         | 11/207 [00:58<13:15,  4.06s/it]
  6%|5         | 12/207 [01:03<13:44,  4.23s/it]
  6%|6         | 13/207 [01:07<13:21,  4.13s/it]
  7%|6         | 14/207 [01:10<12:58,  4.03s/it]
  7%|7         | 15/207 [01:14<12:53,  4.03s/it]
  8%|7         | 16/207 [01:18<12:41,  3.99s/it]
  8%|8         | 17/207 [01:22<12:29,  3.95s/it]
  9%|8         | 18/207 [01:27<12:56,  4.11s/it]
  9%|9         | 19/207 [01:32<13:35,  4.34s/it]
 10%|9         | 20/207 [01:36<13:37,  4.37s/it]
 10%|#         | 21/207 [01:40<13:17,  4.29s/it]
 11%|#         | 22/207 [01:44<13:04,  4.24s/it]
 11%|#1        | 23/207 [01:48<12:28,  4.07s/it]
 12%|#1        | 24/207 [01:52<12:10,  3.99s/it]
 12%|#2        | 25/207 [01:56<12:28,  4.11s/it]
 13%|#2        | 26/207 [02:00<12:01,  3.99s/it]
 13%|#3        | 27/207 [02:04<12:01,  4.01s/it]
 14%|#3        | 28/207 [02:08<11:57,  4.01s/it]
 14%|#4        | 29/207 [02:13<13:08,  4.43s/it]
 14%|#4        | 30/207 [02:17<12:49,  4.35s/it]
 15%|#4        | 31/207 [02:21<12:28,  4.25s/it]
 15%|#5        | 32/207 [02:26<12:30,  4.29s/it]
 16%|#5        | 33/207 [02:30<11:55,  4.11s/it]
 16%|#6        | 34/207 [02:33<11:22,  3.95s/it]
 17%|#6        | 35/207 [02:37<11:22,  3.97s/it]
 17%|#7        | 36/207 [02:41<11:26,  4.02s/it]
 18%|#7        | 37/207 [02:45<11:25,  4.03s/it]
 18%|#8        | 38/207 [02:49<11:22,  4.04s/it]
 19%|#8        | 39/207 [02:53<11:08,  3.98s/it]
 19%|#9        | 40/207 [02:57<10:51,  3.90s/it]
 20%|#9        | 41/207 [03:01<11:08,  4.03s/it]
 20%|##        | 42/207 [03:06<11:21,  4.13s/it]
 21%|##        | 43/207 [03:10<11:19,  4.15s/it]
 21%|##1       | 44/207 [03:15<11:46,  4.34s/it]
 22%|##1       | 45/207 [03:18<11:10,  4.14s/it]
 22%|##2       | 46/207 [03:23<11:20,  4.23s/it]
 23%|##2       | 47/207 [03:27<10:55,  4.10s/it]
 23%|##3       | 48/207 [03:30<10:28,  3.95s/it]
 24%|##3       | 49/207 [03:35<10:52,  4.13s/it]
 24%|##4       | 50/207 [03:39<10:40,  4.08s/it]
 25%|##4       | 51/207 [03:43<10:30,  4.04s/it]
 25%|##5       | 52/207 [03:47<10:46,  4.17s/it]
 26%|##5       | 53/207 [03:51<10:27,  4.07s/it]
 26%|##6       | 54/207 [03:55<10:12,  4.00s/it]
 27%|##6       | 55/207 [03:59<10:14,  4.04s/it]
 27%|##7       | 56/207 [04:03<10:14,  4.07s/it]
 28%|##7       | 57/207 [04:08<10:37,  4.25s/it]
 28%|##8       | 58/207 [04:12<10:49,  4.36s/it]
 29%|##8       | 59/207 [04:16<10:37,  4.31s/it]
 29%|##8       | 60/207 [04:21<10:27,  4.27s/it]
 29%|##9       | 61/207 [04:24<09:50,  4.05s/it]
 30%|##9       | 62/207 [04:28<09:45,  4.04s/it]
 30%|###       | 63/207 [04:32<09:51,  4.11s/it]
 31%|###       | 64/207 [04:36<09:39,  4.05s/it]
 31%|###1      | 65/207 [04:40<09:31,  4.03s/it]
 32%|###1      | 66/207 [04:44<09:30,  4.05s/it]
 32%|###2      | 67/207 [04:48<09:19,  4.00s/it]
 33%|###2      | 68/207 [04:52<09:15,  3.99s/it]
 33%|###3      | 69/207 [04:56<09:16,  4.03s/it]
 34%|###3      | 70/207 [05:01<09:34,  4.19s/it]
 34%|###4      | 71/207 [05:05<09:39,  4.26s/it]
 35%|###4      | 72/207 [05:10<09:39,  4.30s/it]
 35%|###5      | 73/207 [05:14<09:26,  4.23s/it]
 36%|###5      | 74/207 [05:18<09:20,  4.22s/it]
 36%|###6      | 75/207 [05:22<09:12,  4.19s/it]
 37%|###6      | 76/207 [05:26<09:03,  4.15s/it]
 37%|###7      | 77/207 [05:31<09:05,  4.19s/it]
 38%|###7      | 78/207 [05:35<08:54,  4.14s/it]
 38%|###8      | 79/207 [05:38<08:31,  3.99s/it]
 39%|###8      | 80/207 [05:43<08:41,  4.11s/it]
 39%|###9      | 81/207 [05:46<08:24,  4.01s/it]
 40%|###9      | 82/207 [05:50<08:16,  3.97s/it]
 40%|####      | 83/207 [05:54<08:07,  3.93s/it]
 41%|####      | 84/207 [05:58<07:59,  3.90s/it]
 41%|####1     | 85/207 [06:02<07:48,  3.84s/it]
 42%|####1     | 86/207 [06:06<08:04,  4.00s/it]
 42%|####2     | 87/207 [06:10<08:03,  4.03s/it]
 43%|####2     | 88/207 [06:14<07:43,  3.90s/it]
 43%|####2     | 89/207 [06:18<07:42,  3.92s/it]
 43%|####3     | 90/207 [06:21<07:28,  3.83s/it]
 44%|####3     | 91/207 [06:25<07:20,  3.79s/it]
 44%|####4     | 92/207 [06:29<07:12,  3.76s/it]
 45%|####4     | 93/207 [06:32<07:07,  3.75s/it]
 45%|####5     | 94/207 [06:36<07:04,  3.76s/it]
 46%|####5     | 95/207 [06:40<07:12,  3.86s/it]
 46%|####6     | 96/207 [06:45<07:22,  3.99s/it]
 47%|####6     | 97/207 [06:49<07:37,  4.16s/it]
 47%|####7     | 98/207 [06:53<07:38,  4.21s/it]
 48%|####7     | 99/207 [06:58<07:34,  4.21s/it]
 48%|####8     | 100/207 [07:02<07:30,  4.21s/it]
 49%|####8     | 101/207 [07:06<07:14,  4.10s/it]
 49%|####9     | 102/207 [07:09<06:53,  3.94s/it]
 50%|####9     | 103/207 [07:14<07:00,  4.05s/it]
 50%|#####     | 104/207 [07:17<06:41,  3.90s/it]
 51%|#####     | 105/207 [07:21<06:39,  3.92s/it]
 51%|#####1    | 106/207 [07:25<06:44,  4.01s/it]
 52%|#####1    | 107/207 [07:29<06:37,  3.98s/it]
 52%|#####2    | 108/207 [07:34<06:50,  4.15s/it]
 53%|#####2    | 109/207 [07:38<06:40,  4.08s/it]
 53%|#####3    | 110/207 [07:42<06:48,  4.21s/it]
 54%|#####3    | 111/207 [07:46<06:28,  4.04s/it]
 54%|#####4    | 112/207 [07:50<06:16,  3.97s/it]
 55%|#####4    | 113/207 [07:54<06:21,  4.05s/it]
 55%|#####5    | 114/207 [07:58<06:16,  4.05s/it]
 56%|#####5    | 115/207 [08:02<06:13,  4.06s/it]
 56%|#####6    | 116/207 [08:07<06:24,  4.22s/it]
 57%|#####6    | 117/207 [08:10<06:04,  4.05s/it]
 57%|#####7    | 118/207 [08:14<06:00,  4.05s/it]
 57%|#####7    | 119/207 [08:19<06:03,  4.13s/it]
 58%|#####7    | 120/207 [08:23<05:58,  4.12s/it]
 58%|#####8    | 121/207 [08:27<06:05,  4.25s/it]
 59%|#####8    | 122/207 [08:31<05:54,  4.17s/it]
 59%|#####9    | 123/207 [08:35<05:48,  4.15s/it]
 60%|#####9    | 124/207 [08:40<05:48,  4.20s/it]
 60%|######    | 125/207 [08:44<05:37,  4.12s/it]
 61%|######    | 126/207 [08:48<05:45,  4.26s/it]
 61%|######1   | 127/207 [08:52<05:26,  4.08s/it]
 62%|######1   | 128/207 [08:56<05:14,  3.98s/it]
 62%|######2   | 129/207 [08:59<05:06,  3.93s/it]
 63%|######2   | 130/207 [09:03<04:58,  3.87s/it]
 63%|######3   | 131/207 [09:07<04:46,  3.77s/it]
 64%|######3   | 132/207 [09:10<04:43,  3.78s/it]
 64%|######4   | 133/207 [09:15<04:45,  3.85s/it]
 65%|######4   | 134/207 [09:18<04:42,  3.87s/it]
 65%|######5   | 135/207 [09:22<04:38,  3.87s/it]
 66%|######5   | 136/207 [09:26<04:35,  3.89s/it]
 66%|######6   | 137/207 [09:30<04:34,  3.92s/it]
 67%|######6   | 138/207 [09:34<04:21,  3.79s/it]
 67%|######7   | 139/207 [09:37<04:14,  3.75s/it]
 68%|######7   | 140/207 [09:41<04:14,  3.80s/it]
 68%|######8   | 141/207 [09:45<04:06,  3.73s/it]
 69%|######8   | 142/207 [09:49<04:04,  3.75s/it]
 69%|######9   | 143/207 [09:52<03:57,  3.72s/it]
 70%|######9   | 144/207 [09:56<04:03,  3.86s/it]
 70%|#######   | 145/207 [10:01<04:07,  3.99s/it]
 71%|#######   | 146/207 [10:05<04:09,  4.09s/it]
 71%|#######1  | 147/207 [10:09<03:58,  3.97s/it]
 71%|#######1  | 148/207 [10:13<03:56,  4.02s/it]
 72%|#######1  | 149/207 [10:17<03:56,  4.08s/it]
 72%|#######2  | 150/207 [10:23<04:16,  4.49s/it]
 73%|#######2  | 151/207 [10:27<04:10,  4.47s/it]
 73%|#######3  | 152/207 [10:32<04:14,  4.63s/it]
 74%|#######3  | 153/207 [10:36<04:03,  4.51s/it]
 74%|#######4  | 154/207 [10:40<03:52,  4.39s/it]
 75%|#######4  | 155/207 [10:46<04:04,  4.70s/it]
 75%|#######5  | 156/207 [10:51<04:03,  4.77s/it]
 76%|#######5  | 157/207 [10:55<03:45,  4.50s/it]
 76%|#######6  | 158/207 [10:59<03:34,  4.37s/it]
 77%|#######6  | 159/207 [11:03<03:34,  4.46s/it]
 77%|#######7  | 160/207 [11:08<03:26,  4.40s/it]
 78%|#######7  | 161/207 [11:11<03:16,  4.26s/it]
 78%|#######8  | 162/207 [11:16<03:16,  4.37s/it]
 79%|#######8  | 163/207 [11:20<03:06,  4.23s/it]
 79%|#######9  | 164/207 [11:24<02:56,  4.10s/it]
 80%|#######9  | 165/207 [11:28<02:51,  4.08s/it]
 80%|########  | 166/207 [11:32<02:46,  4.06s/it]
 81%|########  | 167/207 [11:36<02:42,  4.06s/it]
 81%|########1 | 168/207 [11:40<02:40,  4.12s/it]
 82%|########1 | 169/207 [11:44<02:34,  4.08s/it]
 82%|########2 | 170/207 [11:48<02:33,  4.15s/it]
 83%|########2 | 171/207 [11:53<02:32,  4.24s/it]
 83%|########3 | 172/207 [11:57<02:27,  4.22s/it]
